IMS_ID,NPI_ID
IMS_53316690,NPI_93055358
IMS_39130491,NPI_69482978
IMS_11877352,NPI_66024180
IMS_77152243,NPI_88213180
IMS_46863191,NPI_84307819
IMS_77058982,NPI_51091821
IMS_95747653,NPI_55170452
IMS_64024290,NPI_67742101
IMS_20460448,NPI_91298322
IMS_60855281,NPI_61472256
IMS_10842919,NPI_91191183
IMS_15720649,NPI_39473085
IMS_38104171,NPI_42230551
IMS_61570577,NPI_81118729
IMS_92818488,NPI_55994034
IMS_35612847,NPI_33637223
IMS_40392059,NPI_96719695
IMS_13316184,NPI_44166484
IMS_88831263,NPI_38836711
IMS_81173281,NPI_94206946
IMS_35022719,NPI_73152099
IMS_20805352,NPI_81237713
IMS_63387252,NPI_61592914
IMS_19894548,NPI_74348241
IMS_85534232,NPI_93928655
IMS_61875189,NPI_68108084
IMS_75161145,NPI_46242408
IMS_11303969,NPI_57142684
IMS_37557791,NPI_49230312
IMS_73706161,NPI_71375743
IMS_64111863,NPI_90825136
IMS_41173612,NPI_92674835
IMS_58304838,NPI_47004210
IMS_15132150,NPI_41519113
IMS_28761105,NPI_87286130
IMS_85029671,NPI_95783366
IMS_71051135,NPI_38171613
IMS_34408372,NPI_51966186
IMS_91945414,NPI_66110339
IMS_24519806,NPI_77090382
IMS_94025862,NPI_94264963
IMS_16831344,NPI_65234404
IMS_49190091,NPI_57258130
IMS_94155593,NPI_42600092
IMS_91338654,NPI_78331158
IMS_90160131,NPI_46415802
IMS_68906525,NPI_86348052
IMS_46243809,NPI_84162305
IMS_91865250,NPI_34095316
IMS_24738581,NPI_95615533
IMS_96330984,NPI_61181648
IMS_80531105,NPI_59713822
IMS_30845370,NPI_46827513
IMS_99102638,NPI_30538984
IMS_83104454,NPI_77627364
IMS_90569670,NPI_92026667
IMS_16487829,NPI_86638532
IMS_54841747,NPI_64351767
IMS_29690640,NPI_62361889
IMS_29874923,NPI_70756099
IMS_37528100,NPI_58232179
IMS_15385863,NPI_33909387
IMS_21106005,NPI_68541665
IMS_43234456,NPI_69929494
IMS_64174696,NPI_37695474
IMS_62410170,NPI_45706974
IMS_64377596,NPI_86264303
IMS_95416699,NPI_81640430
IMS_99520571,NPI_58863929
IMS_22290324,NPI_31607039
IMS_71316670,NPI_66021723
IMS_61312831,NPI_42192030
IMS_48322171,NPI_73815160
IMS_50686790,NPI_31447535
IMS_56748019,NPI_74510319
IMS_60617955,NPI_45793815
IMS_55868089,NPI_78804574
IMS_75002933,NPI_68665486
IMS_24206208,NPI_48733973
IMS_32923639,NPI_52756764
IMS_56869870,NPI_94294019
IMS_44191351,NPI_94855578
IMS_98760345,NPI_83943627
IMS_77237142,NPI_36942329
IMS_68969237,NPI_75025369
IMS_26922873,NPI_97121011
IMS_24802484,NPI_34241717
IMS_87000493,NPI_57095908
IMS_65318505,NPI_30487197
IMS_51642374,NPI_44699232
IMS_95869728,NPI_31946303
IMS_37488220,NPI_99161772
IMS_16629261,NPI_63850522
IMS_10391624,NPI_66056387
IMS_66467302,NPI_60167819
IMS_41120730,NPI_44047951
IMS_50920222,NPI_42480699
IMS_59023986,NPI_71267076
IMS_52084265,NPI_46759204
IMS_62605963,NPI_60937343
IMS_87450535,NPI_31712623
IMS_74376966,NPI_74414548
IMS_23527866,NPI_30260323
IMS_96289267,NPI_80497065
IMS_94873677,NPI_55497662
IMS_38925729,NPI_45286790
IMS_71914167,NPI_73858930
IMS_57433493,NPI_74023566
IMS_88449952,NPI_76060033
IMS_61197404,NPI_88023154
IMS_45872249,NPI_71211869
IMS_97783081,NPI_71528468
IMS_81352505,NPI_76056639
IMS_25544512,NPI_56877407
IMS_19322139,NPI_62842789
IMS_64337347,NPI_79446741
IMS_99370855,NPI_93173477
IMS_34793535,NPI_72228298
IMS_24351323,NPI_99287882
IMS_43299917,NPI_60156298
IMS_53927549,NPI_55222470
IMS_24842475,NPI_96112204
IMS_42784707,NPI_58930350
IMS_24485995,NPI_65143376
IMS_55611169,NPI_69785897
IMS_42303273,NPI_94607855
IMS_90271679,NPI_86490773
IMS_96558006,NPI_50604172
IMS_69065773,NPI_65303546
IMS_45132375,NPI_45862158
IMS_62383347,NPI_98148725
IMS_92548314,NPI_34744879
IMS_17295158,NPI_56244681
IMS_29186624,NPI_51240311
IMS_40889069,NPI_46174444
IMS_66955727,NPI_83480826
IMS_23371149,NPI_42798764
IMS_53593609,NPI_75273560
IMS_67287682,NPI_82670222
IMS_10920056,NPI_38705895
IMS_93034321,NPI_52409950
IMS_86249260,NPI_56370506
IMS_77221019,NPI_46966802
IMS_26906585,NPI_42902661
IMS_16587450,NPI_55516002
IMS_25967219,NPI_50149935
IMS_52473581,NPI_47461388
IMS_74565262,NPI_91457242
IMS_32766733,NPI_85857532
IMS_50863149,NPI_90494247
IMS_11629415,NPI_60012065
IMS_85538999,NPI_38312147
IMS_74424669,NPI_46869822
IMS_19307047,NPI_68495719
IMS_94156700,NPI_51956268
IMS_44369492,NPI_30959629
IMS_20333607,NPI_45311701
IMS_96669511,NPI_49629261
IMS_68753813,NPI_66862420
IMS_30101007,NPI_30320371
IMS_75763823,NPI_83361296
IMS_45399400,NPI_36023876
IMS_23139932,NPI_52465146
IMS_47161102,NPI_94287534
IMS_90501320,NPI_81699012
IMS_58964189,NPI_56762761
IMS_99303517,NPI_47151922
IMS_81551122,NPI_77904993
IMS_34873947,NPI_74256073
IMS_56668245,NPI_71670323
IMS_20898673,NPI_60986276
IMS_52716088,NPI_77131551
IMS_90838356,NPI_64883175
IMS_60821936,NPI_85928995
IMS_69155315,NPI_84045665
IMS_19647876,NPI_74047416
IMS_83270863,NPI_70355957
IMS_94246702,NPI_61253734
IMS_20272790,NPI_33739887
IMS_43357246,NPI_99379434
IMS_91601137,NPI_90646351
IMS_16013303,NPI_64564423
IMS_75939754,NPI_39208122
IMS_93023389,NPI_60445922
IMS_50469990,NPI_58129983
IMS_37367999,NPI_80524885
IMS_79150542,NPI_93185892
IMS_35065815,NPI_87214409
IMS_38336808,NPI_99368441
IMS_77741834,NPI_52604361
IMS_24377513,NPI_59880930
IMS_66618560,NPI_74410649
IMS_40733789,NPI_86487698
IMS_87804413,NPI_79761118
IMS_99050808,NPI_33313131
IMS_43577269,NPI_94973540
IMS_44134910,NPI_80891055
IMS_46064874,NPI_86163832
IMS_18626067,NPI_32186126
IMS_21883648,NPI_90595617
IMS_45931468,NPI_30265117
IMS_20036525,NPI_74816925
IMS_90288853,NPI_57445308
IMS_63759486,NPI_92324210
IMS_47191702,NPI_84133827
IMS_96566885,NPI_87072636
IMS_81541927,NPI_89591906
IMS_57197269,NPI_89604526
IMS_81203616,NPI_63444973
IMS_34855864,NPI_34574738
IMS_47538497,NPI_69119364
IMS_94287403,NPI_82658131
IMS_51477793,NPI_72529843
IMS_44917947,NPI_86799230
IMS_16459464,NPI_73581167
IMS_72391307,NPI_75112063
IMS_76969844,NPI_78817054
IMS_61732491,NPI_50365845
IMS_64505293,NPI_96041466
IMS_76222876,NPI_93666018
IMS_72794335,NPI_47165429
IMS_10178111,NPI_71929007
IMS_57458003,NPI_85546685
IMS_79172467,NPI_59728286
IMS_66874832,NPI_79192001
IMS_89661872,NPI_95061292
IMS_39292532,NPI_70604696
IMS_94581499,NPI_77183006
IMS_37170869,NPI_68846325
IMS_55965895,NPI_77032036
IMS_85600644,NPI_49842257
IMS_76067153,NPI_72647612
IMS_97422424,NPI_60462940
IMS_34540602,NPI_30061291
IMS_40541100,NPI_90904497
IMS_14656453,NPI_83128369
IMS_34076011,NPI_70353059
IMS_64595379,NPI_75081136
IMS_11116109,NPI_33324928
IMS_66687242,NPI_30814784
IMS_32185090,NPI_82716219
IMS_96125278,NPI_71255442
IMS_72050373,NPI_42917222
IMS_17224685,NPI_34261680
IMS_60401806,NPI_91249048
IMS_26825645,NPI_84804870
IMS_31465607,NPI_36514759
IMS_77725220,NPI_90840355
IMS_99273379,NPI_48368815
IMS_59327997,NPI_99217639
IMS_79429621,NPI_45720302
IMS_50219057,NPI_56035671
IMS_23508983,NPI_75504155
IMS_80795691,NPI_41789970
IMS_45737349,NPI_38045685
IMS_67027717,NPI_93880416
IMS_11360250,NPI_78705234
IMS_10304182,NPI_30114208
IMS_46475082,NPI_84366833
IMS_49935315,NPI_98171894
IMS_19547815,NPI_47513724
IMS_97504916,NPI_84086816
IMS_47438270,NPI_95022277
IMS_52517414,NPI_80870236
IMS_84200004,NPI_57490037
IMS_60869508,NPI_83475522
IMS_13554224,NPI_37947091
IMS_58593789,NPI_69105534
IMS_75613782,NPI_74771369
IMS_56323015,NPI_36753962
IMS_42170444,NPI_97224336
IMS_21359612,NPI_61592667
IMS_67726730,NPI_92382163
IMS_92757450,NPI_57897978
IMS_62659355,NPI_74720157
IMS_11816471,NPI_68400968
IMS_97078233,NPI_72193456
IMS_83791038,NPI_64913453
IMS_15326972,NPI_51941243
IMS_51501975,NPI_47236276
IMS_73084894,NPI_60684766
IMS_36273399,NPI_93540903
IMS_45023544,NPI_62197913
IMS_22410761,NPI_91060330
IMS_22738965,NPI_93182891
IMS_60842904,NPI_54997760
IMS_40228866,NPI_58761457
IMS_51241023,NPI_82769480
IMS_13064068,NPI_97015858
IMS_66131753,NPI_32083535
IMS_25620884,NPI_50913552
IMS_55863118,NPI_76657612
IMS_22348136,NPI_45973349
IMS_37734225,NPI_91971551
IMS_53415493,NPI_88169729
IMS_26924309,NPI_63559147
IMS_77205149,NPI_87156123
IMS_25033628,NPI_82395880
IMS_28374011,NPI_71440254
IMS_42847420,NPI_66248760
IMS_95898287,NPI_83748782
IMS_62468474,NPI_55605384
IMS_89424042,NPI_46296155
IMS_78271495,NPI_95000271
IMS_83730724,NPI_45468979
IMS_48523678,NPI_66092963
IMS_65939850,NPI_95705835
IMS_48591991,NPI_48588707
IMS_30341588,NPI_36872675
IMS_54835701,NPI_53721740
IMS_31229703,NPI_41569776
IMS_14524833,NPI_66406025
IMS_50600997,NPI_50665732
IMS_53557536,NPI_36532503
IMS_52723153,NPI_58498968
IMS_83594700,NPI_59031367
IMS_90236530,NPI_86883931
IMS_68631060,NPI_44151128
IMS_98410971,NPI_45954535
IMS_53763878,NPI_46436537
IMS_50848297,NPI_75152621
IMS_89081532,NPI_50555764
IMS_31943575,NPI_84829679
IMS_62743417,NPI_50998685
IMS_85890688,NPI_98760863
IMS_79018133,NPI_85960320
IMS_48191461,NPI_75383036
IMS_14253473,NPI_33950339
IMS_39822315,NPI_94732516
IMS_51959866,NPI_41105833
IMS_89993180,NPI_39335994
IMS_57759211,NPI_33080650
IMS_70780326,NPI_40368417
IMS_76770765,NPI_91051695
IMS_90943469,NPI_42008106
IMS_40095553,NPI_54865351
IMS_38128345,NPI_35792658
IMS_83731363,NPI_42873326
IMS_21073257,NPI_80928120
IMS_88997676,NPI_48421429
IMS_98416982,NPI_71132163
IMS_27521787,NPI_75322821
IMS_29447824,NPI_90016157
IMS_69332994,NPI_36019520
IMS_32342778,NPI_44490329
IMS_83014540,NPI_48008583
IMS_21592917,NPI_82636211
IMS_73847222,NPI_53769895
IMS_12217300,NPI_77292099
IMS_14836408,NPI_56352169
IMS_56679795,NPI_57528138
IMS_53147181,NPI_45363029
IMS_10715909,NPI_61034706
IMS_28253870,NPI_39984933
IMS_41146845,NPI_43021709
IMS_59171995,NPI_67498306
IMS_84835579,NPI_73176991
IMS_72182587,NPI_45636981
IMS_46055480,NPI_57954088
IMS_71093015,NPI_62338832
IMS_48728024,NPI_43324245
IMS_61758000,NPI_79966714
IMS_69492350,NPI_66138354
IMS_67985021,NPI_78350042
IMS_34529969,NPI_62960222
IMS_50051657,NPI_38401041
IMS_75198940,NPI_82036404
IMS_85524093,NPI_91800709
IMS_46279047,NPI_77620082
IMS_45461277,NPI_62410322
IMS_95338597,NPI_72385336
IMS_83720388,NPI_42890632
IMS_12646688,NPI_53451679
IMS_22699508,NPI_68010896
IMS_22573633,NPI_63605208
IMS_48313792,NPI_50535527
IMS_36493172,NPI_68117649
IMS_88271155,NPI_46876739
IMS_49677366,NPI_38107968
IMS_76829800,NPI_54760317
IMS_57020579,NPI_66420030
IMS_54125195,NPI_82208126
IMS_95371491,NPI_79125999
IMS_88173787,NPI_54947529
IMS_63607275,NPI_54796009
IMS_54277466,NPI_60149593
IMS_20891977,NPI_52987240
IMS_90383028,NPI_95095246
IMS_85198744,NPI_50024602
IMS_27683967,NPI_44953084
IMS_52841787,NPI_53502821
IMS_70648787,NPI_36398707
IMS_95010600,NPI_89914158
IMS_31811290,NPI_43281819
IMS_84815223,NPI_70707572
IMS_10111376,NPI_92408080
IMS_45063361,NPI_85761479
IMS_53472359,NPI_46243811
IMS_70570225,NPI_93558955
IMS_62001955,NPI_79186428
IMS_47646475,NPI_85929242
IMS_67240141,NPI_87088931
IMS_12833160,NPI_54974012
IMS_34100557,NPI_66744078
IMS_83110660,NPI_44979888
IMS_44344000,NPI_38554544
IMS_46392649,NPI_40009547
IMS_75193673,NPI_41552774
IMS_91778954,NPI_92814506
IMS_51223426,NPI_46594025
IMS_69849591,NPI_83676914
IMS_65029967,NPI_45754294
IMS_65228105,NPI_32943164
IMS_16165882,NPI_54151372
IMS_93887601,NPI_38719923
IMS_29313761,NPI_57666038
IMS_43717602,NPI_39617600
IMS_75702147,NPI_42268289
IMS_28819699,NPI_39874615
IMS_76712131,NPI_52506571
IMS_34978953,NPI_93395436
IMS_84696399,NPI_71439168
IMS_52765385,NPI_82734891
IMS_48875390,NPI_38855285
IMS_22210266,NPI_59583798
IMS_44215945,NPI_96971457
IMS_23075263,NPI_96248679
IMS_66373972,NPI_42502062
IMS_18167948,NPI_72757102
IMS_71829993,NPI_31206904
IMS_41061296,NPI_44787819
IMS_16361703,NPI_52831362
IMS_75340926,NPI_68350313
IMS_85868953,NPI_76580552
IMS_79464156,NPI_32595029
IMS_66420748,NPI_87760785
IMS_28854488,NPI_99881330
IMS_17489313,NPI_33118342
IMS_10384296,NPI_39222515
IMS_82208832,NPI_64143049
IMS_63423699,NPI_37192557
IMS_48815129,NPI_43298586
IMS_59783958,NPI_66342842
IMS_36930234,NPI_42257823
IMS_22304138,NPI_98603569
IMS_17860104,NPI_94696425
IMS_85585181,NPI_94336389
IMS_19039386,NPI_50968838
IMS_80876333,NPI_42968385
IMS_65194935,NPI_62367063
IMS_53793465,NPI_35191288
IMS_46396068,NPI_45807602
IMS_33808034,NPI_98831558
IMS_58935116,NPI_42687803
IMS_71838914,NPI_37229009
IMS_91642936,NPI_70788828
IMS_29953184,NPI_71327086
IMS_92634752,NPI_47838932
IMS_75395442,NPI_50217306
IMS_14155415,NPI_87392739
IMS_70137754,NPI_48712909
IMS_93758536,NPI_32281886
IMS_19743347,NPI_44367935
IMS_85884398,NPI_75466603
IMS_42909244,NPI_31741437
IMS_67862687,NPI_84607705
IMS_44110540,NPI_58375752
IMS_96944645,NPI_58958072
IMS_13079709,NPI_32246669
IMS_47659278,NPI_59648130
IMS_74089434,NPI_67534716
IMS_82076846,NPI_95159542
IMS_77605954,NPI_68615473
IMS_93045500,NPI_87291336
IMS_19580548,NPI_30608948
IMS_44237487,NPI_50824212
IMS_14493368,NPI_73817211
IMS_22062704,NPI_47598091
IMS_57087359,NPI_90956853
IMS_82371523,NPI_70254783
IMS_67426539,NPI_79795899
IMS_37344596,NPI_62276185
IMS_86348695,NPI_93527479
IMS_29268566,NPI_66924853
IMS_21775580,NPI_69262061
IMS_12301488,NPI_95094157
IMS_96483049,NPI_62306067
IMS_87050044,NPI_81832193
IMS_35263106,NPI_48970241
IMS_39905566,NPI_74002272
IMS_56131915,NPI_43868047
IMS_59824714,NPI_32945651
IMS_30667810,NPI_91000944
IMS_82770594,NPI_66397321
IMS_83009514,NPI_44827110
IMS_72617787,NPI_96259746
IMS_92089190,NPI_85638024
IMS_42316846,NPI_88860575
IMS_27473361,NPI_93984709
IMS_26334239,NPI_71452768
IMS_31569460,NPI_43767036
IMS_12218974,NPI_50952552
IMS_20108334,NPI_84565871
IMS_16515382,NPI_98331397
IMS_23137473,NPI_82014456
IMS_69579543,NPI_66469345
IMS_27688894,NPI_67821641
IMS_86109423,NPI_48959461
IMS_29508059,NPI_94679491
IMS_21655135,NPI_99362648
IMS_83859761,NPI_99270127
IMS_10843826,NPI_63639999
IMS_21370239,NPI_51690217
IMS_61161394,NPI_40302966
IMS_86271177,NPI_96504119
IMS_64851392,NPI_75480930
IMS_81837446,NPI_82314415
IMS_55051331,NPI_78646080
IMS_84756633,NPI_97029250
IMS_85244798,NPI_77747119
IMS_28678235,NPI_38391479
IMS_97162493,NPI_48240155
IMS_33227973,NPI_45115833
IMS_58256854,NPI_37708664
IMS_29377649,NPI_48484832
IMS_17510469,NPI_88653296
IMS_46730736,NPI_43126824
IMS_18721107,NPI_62317806
IMS_86249827,NPI_71234163
IMS_71560126,NPI_71792888
IMS_96119599,NPI_88022937
IMS_14836299,NPI_95583177
IMS_29116242,NPI_99482807
IMS_95877394,NPI_48350756
IMS_86443097,NPI_32043371
IMS_80007955,NPI_65313282
IMS_21627875,NPI_60025706
IMS_57244414,NPI_82414522
IMS_53785452,NPI_63175232
IMS_37454057,NPI_93850960
IMS_82130272,NPI_91985963
IMS_89655516,NPI_77776228
IMS_87789018,NPI_75987367
IMS_74775521,NPI_41301577
IMS_54763528,NPI_67180368
IMS_97875531,NPI_58791334
IMS_31202842,NPI_51452640
IMS_88408505,NPI_80654550
IMS_81138853,NPI_91027911
IMS_24976658,NPI_63851871
IMS_43615541,NPI_63725874
IMS_53462709,NPI_52782610
IMS_97702939,NPI_37186001
IMS_73576198,NPI_38918364
IMS_98955673,NPI_95531896
IMS_63238545,NPI_62521117
IMS_57391705,NPI_85729949
IMS_59784566,NPI_33526078
IMS_14741564,NPI_45420565
IMS_35994971,NPI_49366174
IMS_24575308,NPI_94493333
IMS_22703717,NPI_49158138
IMS_94604259,NPI_54953345
IMS_44961237,NPI_59047218
IMS_63893222,NPI_46310650
IMS_81812501,NPI_67121230
IMS_90473932,NPI_54175633
IMS_88408090,NPI_78612548
IMS_38387515,NPI_39593741
IMS_25337452,NPI_89818114
IMS_14802449,NPI_39761766
IMS_36698660,NPI_34308016
IMS_47114576,NPI_63505808
IMS_69176045,NPI_84014955
IMS_39113402,NPI_45399120
IMS_31265453,NPI_62115543
IMS_26860944,NPI_68536436
IMS_33262117,NPI_89742602
IMS_45735817,NPI_72424672
IMS_12186315,NPI_55664411
IMS_77845479,NPI_40443114
IMS_23490477,NPI_46017787
IMS_35241447,NPI_54490557
IMS_14473242,NPI_98443208
IMS_60654823,NPI_91722580
IMS_85699125,NPI_47579066
IMS_61483447,NPI_96758873
IMS_30901570,NPI_57047883
IMS_77349347,NPI_95608984
IMS_83894475,NPI_77046979
IMS_64542732,NPI_90782466
IMS_22482197,NPI_31248261
IMS_64382796,NPI_59097063
IMS_39523782,NPI_43410634
IMS_70266383,NPI_42767343
IMS_66110926,NPI_89585476
IMS_62146394,NPI_97573073
IMS_12162804,NPI_77849619
IMS_12853992,NPI_46482542
IMS_15953614,NPI_53711883
IMS_69876541,NPI_84464066
IMS_74442145,NPI_76471212
IMS_81622441,NPI_31789418
IMS_29987410,NPI_81394909
IMS_43045453,NPI_56301607
IMS_34848148,NPI_78818155
IMS_97537998,NPI_87601402
IMS_60838303,NPI_70446783
IMS_61583623,NPI_83584854
IMS_62519753,NPI_63576103
IMS_15652460,NPI_68727552
IMS_47955131,NPI_95683167
IMS_29009471,NPI_97106216
IMS_25714696,NPI_91112053
IMS_45355610,NPI_60331880
IMS_70176102,NPI_85971370
IMS_85520654,NPI_99519031
IMS_93122296,NPI_32864313
IMS_42646306,NPI_88601085
IMS_76312021,NPI_60368039
IMS_95750806,NPI_92361774
IMS_14273255,NPI_49079298
IMS_81628166,NPI_67808493
IMS_86807234,NPI_52807202
IMS_88010981,NPI_52385753
IMS_58144851,NPI_87070579
IMS_47151835,NPI_94185268
IMS_31038676,NPI_34607451
IMS_30970750,NPI_85327412
IMS_44902539,NPI_85420888
IMS_83523472,NPI_52820104
IMS_22028384,NPI_50500672
IMS_65908344,NPI_31806181
IMS_82533880,NPI_34802205
IMS_45135636,NPI_82582238
IMS_87663384,NPI_95947367
IMS_11636494,NPI_80809640
IMS_84362173,NPI_45398339
IMS_67295690,NPI_38627739
IMS_33633933,NPI_81210837
IMS_19946338,NPI_98020393
IMS_23678414,NPI_80977546
IMS_91690409,NPI_93717285
IMS_95768375,NPI_97184301
IMS_36362569,NPI_50963278
IMS_37922270,NPI_49835585
IMS_29655716,NPI_69535280
IMS_21559063,NPI_77611435
IMS_88596707,NPI_84680103
IMS_62141831,NPI_55185058
IMS_84483796,NPI_99603538
IMS_42673125,NPI_31490922
IMS_29199929,NPI_87813339
IMS_80926585,NPI_40012585
IMS_57986042,NPI_95990081
IMS_35310165,NPI_65706464
IMS_47327349,NPI_49981072
IMS_51837307,NPI_38961921
IMS_54309705,NPI_78487485
IMS_81727773,NPI_35452970
IMS_80540457,NPI_64877509
IMS_18592114,NPI_61054083
IMS_54521749,NPI_62051198
IMS_19611548,NPI_56635137
IMS_68774107,NPI_46510330
IMS_96436589,NPI_88170259
IMS_60676148,NPI_73900418
IMS_86104214,NPI_53251154
IMS_20374997,NPI_82662615
IMS_56439247,NPI_32646679
IMS_27740944,NPI_43029467
IMS_69025658,NPI_39291542
IMS_61724251,NPI_61866284
IMS_17306746,NPI_91636796
IMS_83122042,NPI_58550867
IMS_12555001,NPI_39825366
IMS_33902104,NPI_84103574
IMS_15797675,NPI_88506078
IMS_67189562,NPI_44006955
IMS_98721892,NPI_67429555
IMS_81186854,NPI_41136350
IMS_61089612,NPI_94875649
IMS_17457416,NPI_35403772
IMS_58247214,NPI_81707521
IMS_55225804,NPI_39356520
IMS_20287428,NPI_59940411
IMS_25119558,NPI_74405500
IMS_27286613,NPI_36774998
IMS_41809599,NPI_80774993
IMS_36482421,NPI_39621252
IMS_93212649,NPI_54111684
IMS_39301150,NPI_85665450
IMS_55877362,NPI_64551661
IMS_75584889,NPI_49447099
IMS_20651393,NPI_67237760
IMS_29997477,NPI_73444274
IMS_61965028,NPI_47282023
IMS_29774483,NPI_63922884
IMS_21207235,NPI_39401922
IMS_42621064,NPI_52527347
IMS_25162677,NPI_59391956
IMS_31756638,NPI_67830340
IMS_97196739,NPI_41365870
IMS_94326231,NPI_66428873
IMS_59288729,NPI_62614415
IMS_92763316,NPI_54378028
IMS_54408654,NPI_95478255
IMS_36558546,NPI_83678448
IMS_42934056,NPI_56450163
IMS_10734878,NPI_92005420
IMS_25842720,NPI_79108758
IMS_99997894,NPI_83534689
IMS_96142545,NPI_52328796
IMS_89001781,NPI_95122647
IMS_54631152,NPI_39794383
IMS_43766442,NPI_54390993
IMS_84102216,NPI_94625672
IMS_91020979,NPI_97311824
IMS_24765479,NPI_34895910
IMS_10964965,NPI_66490303
IMS_80059441,NPI_66678828
IMS_78454940,NPI_54795908
IMS_43831456,NPI_45389562
IMS_63338088,NPI_81148154
IMS_70312551,NPI_49527759
IMS_82106597,NPI_81875096
IMS_80731704,NPI_67870854
IMS_57762337,NPI_96002882
IMS_14147671,NPI_72355703
IMS_79030933,NPI_91664344
IMS_13527909,NPI_97802901
IMS_51393836,NPI_65481306
IMS_95176909,NPI_90083538
IMS_92162202,NPI_40436238
IMS_48067953,NPI_83455435
IMS_73425660,NPI_34024567
IMS_91819866,NPI_93377775
IMS_78574147,NPI_47940995
IMS_55416085,NPI_53552616
IMS_11663740,NPI_53142951
IMS_10606464,NPI_57908011
IMS_72067584,NPI_31334322
IMS_27242287,NPI_44202900
IMS_52802058,NPI_93315563
IMS_11573786,NPI_36866651
IMS_73537005,NPI_91410705
IMS_59716636,NPI_33735057
IMS_27550711,NPI_70647508
IMS_37822051,NPI_40400308
IMS_18142792,NPI_79681632
IMS_70478822,NPI_56234876
IMS_87989913,NPI_67756250
IMS_55833841,NPI_59245439
IMS_41740532,NPI_65456592
IMS_50851072,NPI_52553149
IMS_55856714,NPI_65691496
IMS_39361619,NPI_53878878
IMS_87338327,NPI_64924545
IMS_74793321,NPI_44479246
IMS_47443571,NPI_92371169
IMS_25246713,NPI_76577766
IMS_31705417,NPI_98059041
IMS_95715326,NPI_57410797
IMS_11996124,NPI_80679711
IMS_54558620,NPI_36064892
IMS_76673151,NPI_57481963
IMS_74011613,NPI_38098150
IMS_40037195,NPI_42436118
IMS_54111504,NPI_46747280
IMS_90762073,NPI_49842119
IMS_17054501,NPI_40256543
IMS_54845979,NPI_49504051
IMS_25805941,NPI_41682345
IMS_54767153,NPI_69497327
IMS_79035166,NPI_48630961
IMS_49184592,NPI_62597853
IMS_40704381,NPI_97093595
IMS_14930075,NPI_50816796
IMS_84493652,NPI_83910547
IMS_60471757,NPI_30949239
IMS_16120403,NPI_60125715
IMS_45115897,NPI_92876007
IMS_12952024,NPI_80279361
IMS_75761266,NPI_51333885
IMS_17052154,NPI_71815941
IMS_79616584,NPI_70345919
IMS_52526513,NPI_70566015
IMS_79745221,NPI_83412818
IMS_70105901,NPI_82122341
IMS_27789721,NPI_40481288
IMS_92666013,NPI_84382518
IMS_76310921,NPI_42607698
IMS_32278795,NPI_70591037
IMS_19430668,NPI_87772918
IMS_32842083,NPI_41152125
IMS_92684446,NPI_38550307
IMS_75154341,NPI_62695722
IMS_88804053,NPI_61726461
IMS_32076778,NPI_95698197
IMS_93017872,NPI_68125085
IMS_38132420,NPI_62553951
IMS_57926589,NPI_91068659
IMS_35497854,NPI_90859937
IMS_40450439,NPI_53559304
IMS_70208799,NPI_53520019
IMS_17077791,NPI_86397508
IMS_24396641,NPI_49697444
IMS_49252785,NPI_82175351
IMS_44264212,NPI_56622151
IMS_94724032,NPI_31870665
IMS_91166954,NPI_58054523
IMS_49086317,NPI_38236539
IMS_38270909,NPI_83979105
IMS_46707564,NPI_43245797
IMS_86303321,NPI_44192438
IMS_29391876,NPI_81210072
IMS_41751282,NPI_49116494
IMS_17171265,NPI_86830817
IMS_26473738,NPI_58394230
IMS_59849134,NPI_73369717
IMS_79482261,NPI_48675301
IMS_17999141,NPI_66623218
IMS_10888017,NPI_34487551
IMS_70391087,NPI_65124498
IMS_42315489,NPI_59515857
IMS_82561895,NPI_35302590
IMS_95123125,NPI_33207416
IMS_69545454,NPI_69425380
IMS_96635117,NPI_90391950
IMS_19860253,NPI_93975160
IMS_23977576,NPI_75986411
IMS_17858585,NPI_55896031
IMS_79191327,NPI_84526651
IMS_53508276,NPI_65236248
IMS_69957299,NPI_53104289
IMS_52569684,NPI_53542769
IMS_58074159,NPI_92410821
IMS_63358100,NPI_46659664
IMS_16745997,NPI_93498371
IMS_78681896,NPI_99261718
IMS_97477525,NPI_39567375
IMS_36352729,NPI_83908979
IMS_93046130,NPI_47179142
IMS_78725740,NPI_70537386
IMS_51022337,NPI_50341640
IMS_35063537,NPI_96460984
IMS_82693304,NPI_71847153
IMS_54107739,NPI_76842955
IMS_95128772,NPI_44114851
IMS_58975812,NPI_82215942
IMS_60672990,NPI_78215911
IMS_47682948,NPI_58781270
IMS_48661702,NPI_72741320
IMS_90821264,NPI_46453554
IMS_49923746,NPI_70047870
IMS_65369862,NPI_33155028
IMS_99429055,NPI_57950080
IMS_84857248,NPI_88214216
IMS_82487338,NPI_76167306
IMS_65379689,NPI_75815209
IMS_98031285,NPI_50202132
IMS_49446012,NPI_92515018
IMS_46306381,NPI_45076729
IMS_84100714,NPI_62653261
IMS_43586990,NPI_74276938
IMS_15555591,NPI_52629488
IMS_70622611,NPI_57922320
IMS_71354271,NPI_77377372
IMS_61888014,NPI_34173912
IMS_11378849,NPI_63437052
IMS_11566491,NPI_87814329
IMS_67540067,NPI_92710455
IMS_47699655,NPI_62276593
IMS_76931320,NPI_64265627
